noun,similarity
sponge,0.8613
pineapple,0.8286
patrick,0.8105
sponge_bag,0.8086
minion,0.806
someone,0.802
sponge_mop,0.802
sponge_cake,0.795
banana,0.7876
vegetable_sponge,0.786
fish,0.7837
somebody,0.781
cat,0.7803
starfish,0.7793
seafood,0.7764
mickey_mouse,0.7744
ananas,0.7734
pineapple_juice,0.773
sponge_mushroom,0.773
somewhere,0.773
sponge_morel,0.7725
aquatic,0.772
ocean,0.772
lemon,0.772
seashell,0.772
person,0.7715
kitty,0.7705
garfield,0.769
cheese,0.7686
squid,0.7686
donald_duck,0.7676
sea_bottom,0.767
boat,0.767
crab,0.767
sailboat,0.7666
sea,0.766
sea_creature,0.7656
object,0.7656
self,0.7646
loufah_sponge,0.764
vegetable,0.7637
mickey,0.7637
spongefly,0.7637
plankton,0.7637
trump,0.762
seawater,0.762
bee,0.7617
potato,0.7617
cive,0.7617
subject,0.761
apple,0.761
crabby_person,0.761
horse,0.7607
hamburger,0.7607
beach,0.7607
jew,0.7603
clown,0.7603
human,0.7603
shark,0.76
unknown,0.7593
secernment,0.759
right,0.7583
nickelodeon,0.7583
dad,0.7583
chicken,0.7583
old_person,0.758
teddy_bear,0.758
man,0.7573
macaroni,0.7573
doggy,0.7573
pee,0.7573
friend,0.757
lobster,0.757
sea_floor,0.7563
landscape,0.7563
poop,0.7563
sea_animal,0.7563
daddy,0.7563
seascape,0.7563
fart,0.7563
marge,0.7563
scuba,0.7563
animal,0.7563
yellow_turnip,0.756
tuna,0.756
neighbor,0.756
mom,0.7554
mushroom,0.7554
land,0.7544
jesus,0.7544
cactus,0.754
lemonade,0.754
personality,0.754
spider,0.754
scot,0.7534
sergeant,0.7534
hulk,0.7534
user,0.753
gas,0.753
child,0.753
grass,0.753
specific,0.753
fellow,0.753
peanut_butter,0.753
sponger,0.753
broccoli,0.753
humor,0.753
kid,0.7524
pickle,0.7524
baby,0.752
lego,0.752
simple,0.752
kitty-cat,0.752
nature,0.752
hitler,0.752
uut,0.752
best,0.752
content,0.7515
banana_bread,0.7515
air,0.7515
cheeseburger,0.7515
doggie,0.751
grandma,0.751
bread,0.751
spaghetti,0.7505
cow,0.7505
depicted_object,0.7505
corn,0.75
homeboy,0.75
rock,0.75
shore,0.75
grandpa,0.75
big_cheese,0.75
place,0.7495
communist,0.7495
small_person,0.7495
santa,0.7495
favorite,0.7495
cool,0.749
snack,0.749
harbor,0.749
preteen,0.749
fucking,0.749
bear,0.7485
sherlock,0.7485
personage,0.7485
veggie,0.7485
bacon,0.7485
relative,0.7485
bug,0.748
good,0.748
meat,0.748
pix,0.748
peanut,0.7476
block,0.7476
pussly,0.7476
poor_fish,0.7476
sea_snail,0.7476
throwback,0.7476
lemon_juice,0.7476
miss,0.7476
mayonnaise,0.747
sum,0.747
patrician,0.747
shellfish,0.747
transport,0.747
non-jew,0.747
batman,0.7466
body,0.7466
dog,0.7466
fruit,0.7466
light,0.746
city,0.746
acid,0.746
portrait,0.746
car,0.746
brother,0.746
sea_horse,0.746
fries,0.7456
pet,0.7456
heisenberg,0.7456
butter_knife,0.7456
doodle,0.7456
deceased_person,0.7456
street,0.7456
alien,0.7456
photographic_material,0.7456
lion,0.7456
brick_cheese,0.745
captain_bob,0.745
shoe,0.745
sushi,0.745
boy,0.745
personal,0.745
brain,0.745
android,0.745
nick,0.745
ant,0.745
abstraction,0.7446
sneaker,0.7446
small,0.7446
nazi,0.7446
santa_claus,0.744
schoolmate,0.744
microbe,0.744
transportation,0.744
hot_dog,0.744
auto,0.744
color,0.744
pirate,0.7437
lovely,0.7437
delicious,0.7437
oxygen,0.7437
retard,0.7437
donkey,0.743
face,0.743
geordie,0.743
bush,0.743
item,0.743
beloved,0.743
bey,0.743
ship,0.743
butter,0.743
gem,0.743
uncle,0.7427
seaside,0.7427
weed,0.7427
coral,0.7427
candy,0.7427
iron_man,0.7427
president,0.7427
great,0.742
outside,0.742
nugget,0.742
lord,0.742
space,0.742
george_bush,0.742
favourite,0.742
whatnot,0.742
gay,0.742
grandmother,0.742
bill_clinton,0.742
office,0.742
first,0.7417
homosexual,0.7417
sea_turtle,0.7417
peter,0.7417
dude,0.7417
scotch,0.7417
original,0.7417
feline,0.7417
alcoholic,0.741
grandfather,0.741
dory,0.741
swiss_cheese,0.741
chad,0.741
girl,0.741
bird,0.741
mommy,0.741
fellow_member,0.741
annualry,0.741
world,0.741
barf,0.741
way,0.741
photography,0.741
underpants,0.741
leo,0.741
beef_patty,0.7407
girlfriend,0.7407
disney,0.7407
rat,0.7407
momma,0.7407
pony,0.7407
sir,0.7407
excuse,0.7407
art_object,0.7407
catholic,0.7407
king,0.7407
angel,0.74
second_banana,0.74
thing,0.74
paper,0.74
minnie_mouse,0.74
mat,0.7397
vibes,0.7397
turnip_cabbage,0.7397
water,0.7397
punk,0.7397
cucumber,0.7397
mail,0.7397
sun,0.7397
bob,0.7397
benjamin_franklin,0.7397
clock,0.7397
juice,0.7393
whoreson,0.7393
homer,0.7393
poodle,0.7393
moth,0.7393
snail,0.7393
jelly,0.7393
hansom,0.7393
cereal,0.739
soup,0.739
underclothes,0.739
lenard,0.739
general,0.739
prince,0.739
life,0.739
humour,0.739
sweetie,0.7383
crustacean,0.7383
barnacle,0.7383
cross,0.7383
chemical,0.7383
mary,0.7383
natural,0.7383
insect,0.7383
duck,0.7383
sandy_mushroom,0.7383
magic_mushroom,0.7383
apartment,0.7383
superman,0.738
guy,0.738
colour,0.738
dinosaur,0.738
shitter,0.738
banana_skin,0.738
ney,0.738
stranger,0.738
course,0.738
seashore,0.738
marijuana,0.738
electric,0.738
homer_thompson,0.738
image,0.738
simple_fruit,0.7373
joseph_stalin,0.7373
pizza,0.7373
cleg,0.7373
bumblebee,0.7373
super,0.7373
bay,0.7373
drunk,0.7373
gelding,0.7373
men's,0.7373
jellyfish,0.7373
bestower,0.7373
fake,0.737
sea_mat,0.737
popcorn,0.737
sea_captain,0.737
bill,0.737
colors,0.737
fallout,0.737
christ,0.737
sweet,0.737
pope,0.737
lame,0.737
rapper,0.737
unusual_person,0.737
mind,0.737
south,0.7363
vegetarian,0.7363
mama,0.7363
octopus,0.7363
brain_mushroom,0.7363
breathing,0.7363
captain,0.7363
princess,0.7363
george_washington,0.7363
doctor,0.7363
big_toe,0.7363
lemon_cheese,0.736
celebrity,0.736
doge,0.736
animal_material,0.736
spick,0.736
gary,0.736
deceased,0.736
stepson,0.736
lighthouse,0.736
veg,0.736
ham,0.736
beachfront,0.736
weapon,0.736
mam,0.736
nicholas,0.736
bot,0.736
breathing_out,0.736
bee_killer,0.7354
waffle,0.7354
knockoff,0.7354
heterosexual_person,0.7354
fairy,0.7354
test,0.7354
drink,0.7354
jonah,0.7354
outdoors,0.7354
uuh,0.7354
feature,0.7354
snoop,0.7354
dr.,0.7354
old_man,0.7354
prison,0.7354
sharer,0.7354
honeybee,0.735
colours,0.735
chicken_taco,0.735
andrew,0.735
rule,0.735
good_person,0.735
sheep_ked,0.735
style,0.735
background,0.735
deep,0.735
avocado,0.735
nad,0.735
squirrel,0.735
royal,0.735
amateur,0.735
wave,0.7344
washington,0.7344
memory,0.7344
seaweed,0.7344
last,0.7344
walter,0.7344
heartthrob,0.7344
idol,0.7344
sea_bass,0.7344
matthew,0.7344
hip,0.7344
abstracter,0.7344
kitten,0.7344
sth,0.7344
white_person,0.7344
cousin,0.7344
butterfly,0.7344
mouse,0.7344
alb,0.7344
never-never,0.7344
story,0.7344
scissors,0.7344
hymie,0.7344
mum,0.7344
moment,0.7344
marine_animal,0.734
brick,0.734
universe,0.734
immune,0.734
pig,0.734
sponge_gourd,0.734
spam,0.734
positive,0.734
cali,0.734
dweeb,0.734
papa,0.734
plant_life,0.734
cancer_the_crab,0.734
botanical,0.734
namesake,0.734
biscuit,0.734
material,0.734
hotdog,0.734
third,0.734
homegirl,0.734
airplane,0.734
hick,0.734
lasagna,0.7334
plane,0.7334
feces,0.7334
island,0.7334
ex-wife,0.7334
son,0.7334
lung,0.7334
anther,0.7334
hamster,0.7334
pop,0.7334
sneak,0.7334
easter_bunny,0.7334
husband,0.7334
skeleton,0.7334
second,0.7334
soul,0.7334
hipster,0.7334
funk,0.7334
yellow_man,0.7334
taco,0.7334
whiskey,0.733
elvis,0.733
candy_corn,0.733
swag,0.733
pancake,0.733
lightbulb,0.733
technical,0.733
scientist,0.733
salmon,0.733
jacobi,0.733
sea_anchor,0.733
jack,0.733
key,0.733
bone,0.733
passerby,0.733
attestant,0.733
phone,0.733
miltown,0.733
lettuce,0.7324
anime,0.7324
ant_bear,0.7324
vitamin,0.7324
cinder_block,0.7324
cephalopod,0.7324
potential,0.7324
rodent,0.7324
steak,0.7324
deputy,0.7324
born,0.7324
orange_juice,0.7324
fiancee,0.7324
splat,0.7324
neighborhood,0.7324
parishioner,0.7324
civilian,0.7324
surroundings,0.7324
pall,0.732
sis,0.732
nicknack,0.732
brady,0.732
harbour,0.732
housemate,0.732
madeira_sponge,0.732
milk,0.732
sheriff,0.732
fogey,0.732
shake,0.732
stepbrother,0.732
vintage,0.732
sailor,0.732
elephant,0.732
entire,0.732
seconal,0.732
urine,0.732
speed,0.732
ex-boyfriend,0.732
chilling,0.732
william_clark,0.732
view,0.732
goody,0.732
immigrant,0.732
ocean_bottom,0.732
monkey,0.732
stepfather,0.7314
best_friend,0.7314
ted,0.7314
granny,0.7314
drug,0.7314
computer,0.7314
houseguest,0.7314
xavier,0.7314
father,0.7314
sea_chub,0.7314
benjamin,0.7314
inspiration,0.7314
kiley,0.7314
patty_shell,0.7314
creature,0.7314
herr,0.7314
church_member,0.7314
weirdo,0.7314
vas,0.7314
virus,0.7314
bean,0.7314
dead_person,0.7314
automobile,0.7314
breathing_in,0.7314
teen,0.7314
alexander_selcraig,0.7314
wife,0.7314
two,0.731
loser,0.731
natural_object,0.731
funny_house,0.731
cereal_box,0.731
semi-abstraction,0.731
tall_sunflower,0.731
middle,0.731
classic,0.731
love,0.731
easter_egg,0.731
gluten,0.731
waterside,0.731
grandparent,0.731
sea_bird,0.731
owner,0.731
snake,0.731
marine,0.731
demon,0.731
macaroni_and_cheese,0.731
schlock,0.731
kelly,0.731
penis,0.731
bear_cat,0.731
ginger,0.731
abetter,0.7305
silly,0.7305
woof,0.7305
alcohol,0.7305
nigga,0.7305
drinkable,0.7305
mine,0.7305
bike,0.7305
alternate,0.7305
thomas_bradley,0.7305
plage,0.7305
liberal,0.7305
tartar_sauce,0.7305
martin_v,0.7305
artiste,0.7305
monster,0.7305
spook,0.7305
beef,0.7305
benjamin_peirce,0.7305
aussie,0.7305
steffens,0.7305
sheep,0.7305
whore,0.7305
c._h._best,0.7305
mattress,0.7305
buddha,0.7305
out-and-outer,0.7305
animal_virus,0.7305
a._a._michelson,0.7305
prof,0.73
frog,0.73
very_important_person,0.73
number,0.73
granddad,0.73
fungus,0.73
sister,0.73
tractor,0.73
bladder_sphincter,0.73
proponent,0.73
gean,0.73
christian,0.73
hippy,0.73
seism,0.73
dinner,0.73
taxi,0.73
bunny_rabbit,0.73
weather,0.73
one_shot,0.73
nerd,0.73
grandaunt,0.73
special_k,0.73
vodka,0.73
sam,0.73
sweat_sock,0.7295
scenery,0.7295
big_fish,0.7295
flesh,0.7295
idiot,0.7295
sperry,0.7295
schoolfellow,0.7295
agua,0.7295
paton,0.7295
icecream,0.7295
flower,0.7295
fatty,0.7295
food,0.7295
bicycle,0.7295
american,0.7295
penguin,0.7295
movie,0.7295
ocean_floor,0.7295
holibut,0.7295
galaxy,0.7295
shipper,0.7295
feel,0.7295
point,0.7295
kelt,0.7295
structure,0.7295
fuzz,0.7295
rabbit,0.7295
file,0.7295
sea_elephant,0.729
brand,0.729
sweat_pants,0.729
abo,0.729
coconut,0.729
cadger,0.729
relation,0.729
planet,0.729
aril,0.729
rich_person,0.729
socialist,0.729
young_fish,0.729
high,0.729
sea-coast,0.729
senior,0.729
dumbass,0.729
beef_man,0.729
fancier,0.729
letter,0.729
heart,0.729
turnip,0.729
man_jack,0.729
small_stuff,0.729
better,0.729
meeter,0.729
chin,0.729
giraffe,0.729
leftist,0.7285
cow_shark,0.7285
neon,0.7285
zombie,0.7285
short,0.7285
star,0.7285
fancy_man,0.7285
house,0.7285
gleet,0.7285
clothing,0.7285
trash,0.7285
jail,0.7285
piece_of_material,0.7285
pinhead,0.7285
professor,0.7285
landlubber,0.7285
famous_person,0.7285
pontifex,0.7285
whisky,0.7285
msh,0.7285
mango,0.7285
officer,0.7285
ant_cow,0.7285
microflora,0.7285
taylor,0.7285
genitalia,0.7285
egg,0.7285
fuck,0.7285
xxx,0.7285
asian,0.7285
tabby_cat,0.7285
plant,0.7285
robot,0.7285
foodstuff,0.7285
actor,0.7285
raccoon,0.728
carl_david_anderson,0.728
main,0.728
booze,0.728
diva,0.728
paling,0.728
abraham_lincoln,0.728
student,0.728
commie,0.728
gold,0.728
toe_toe,0.728
sail,0.728
an_nefud,0.728
egocentric,0.728
chill,0.728
goober_pea,0.728
antique,0.728
great-uncle,0.728
potato_chip,0.728
sea_wolf,0.728
male_person,0.728
sea_tang,0.728
mon,0.728
mush,0.728
fry_cook,0.728
wearer,0.728
babe,0.728
holy_man,0.728
cupcake,0.728
unperson,0.728
parent,0.7275
ray,0.7275
potato_bean,0.7275
cellphone,0.7275
step,0.7275
bathing_suit,0.7275
golden_boy,0.7275
acid_hydrogen,0.7275
weirdie,0.7275
milk_can,0.7275
mike,0.7275
bubble,0.7275
cay,0.7275
maui,0.7275
withe,0.7275
jefferson,0.7275
classmate,0.7275
bloke,0.7275
onion,0.7275
salt,0.7275
toilet,0.7275
banana_boat,0.7275
existence,0.7275
plant_substance,0.7275
toughie,0.7275
aunt,0.7275
doll,0.7275
composition,0.7275
shim,0.7275
john,0.7275
stretch_pants,0.7275
bull,0.7275
internet,0.7275
true_lobster,0.7275
school_text,0.7275
loved_one,0.727
dreck,0.727
electronic_image,0.727
astronaut,0.727
square,0.727
timepiece,0.727
low,0.727
see,0.727
queer,0.727
band,0.727
odd_fish,0.727
turtle,0.727
green_bean,0.727
smack,0.727
sissy,0.727
ex-husband,0.727
produce,0.7266
lefteyed_flounder,0.7266
mother,0.7266
important_person,0.7266
surfer,0.7266
napoleon,0.7266
principal,0.7266
weirdy,0.7266
funny_farm,0.7266
holy_person,0.7266
associate,0.7266
goldfish,0.7266
neighbour,0.7266
pixel,0.7266
bony_fish,0.7266
crazy,0.7266
bunny,0.7266
marc,0.7266
watt,0.7266
homeless,0.7266
madonna,0.7266
nadir,0.7266
nondescript,0.7266
humans,0.7266
abila,0.7266
fluff,0.7266
cat_shark,0.7266
rough_fish,0.7266
president_lincoln,0.7266
treasure,0.726
habitant,0.726
racehorse,0.726
bones,0.726
beanie,0.726
sandwich,0.726
popsicle,0.726
nobody,0.726
negro,0.726
nonsense,0.726
hamilton,0.726
war_vessel,0.726
philip,0.726
seafront,0.726
yellow_ocher,0.726
marstan,0.726
max,0.726
scag,0.726
fice,0.726
citron,0.726
local,0.726
gelly,0.726
caribbean,0.726
invertebrate,0.726
oeuvre,0.726
horse_bean,0.726
california,0.726
expression,0.726
governor,0.726
tin,0.726
gecko,0.726
sea_star,0.726
king_john,0.726
homo,0.726
big_h,0.726
simpson,0.726
enemy,0.726
tine,0.726
sailor_boy,0.726
donut,0.7256
charles,0.7256
prefect,0.7256
mack,0.7256
naval_officer,0.7256
master,0.7256
john_rowlands,0.7256
canine,0.7256
sensitive,0.7256
llama,0.7256
australian,0.7256
artist,0.7256
thomas,0.7256
cat_squirrel,0.7256
country,0.7256
hip_boot,0.7256
cowboy,0.7256
true_bacteria,0.7256
serjeant,0.7256
behind,0.7256
party,0.7256
property,0.7256
suit,0.7256
photographic_equipment,0.7256
cheddar_cheese,0.7256
flash,0.7256
fresh_food,0.7256
machine,0.7256
rip,0.7256
dorm,0.7256
karl_marx,0.7256
toe,0.725
comedian,0.725
sunday,0.725
surrealist,0.725
husky,0.725
beginning,0.725
buddy,0.725
clay,0.725
wank,0.725
sword,0.725
haley,0.725
bass,0.725
belle,0.725
shrimp,0.725
stupid_person,0.725
motherfucker,0.725
indian,0.725
drag,0.725
tater,0.725
hawaiian,0.725
prude,0.725
tom,0.725
chili_dog,0.725
robert,0.725
cabbage,0.725
shit,0.725
tiger,0.725
nation,0.7246
democrat,0.7246
nude_person,0.7246
cookie,0.7246
presence,0.7246
pasta,0.7246
crystal,0.7246
benni,0.7246
clammyweed,0.7246
copy,0.7246
great_toe,0.7246
squash,0.7246
design,0.7246
food_fish,0.7246
member,0.7246
algae,0.7246
inhabitant,0.7246
little_girl,0.7246
missus,0.7246
beard,0.7246
television,0.7246
fly,0.7246
lizard,0.7246
wet_suit,0.7246
pearl,0.724
swill,0.724
willis,0.724
valley,0.724
official,0.724
african,0.724
note,0.724
flag,0.724
mailman,0.724
issue,0.724
grandad,0.724
private,0.724
nast,0.724
diaper,0.724
unfortunate_person,0.724
innocent,0.724
yellow_pea,0.724
jean,0.724
yellow_berry,0.724
charles_grey,0.724
holy,0.724
trout,0.724
mollusc,0.724
